AGE,EDCL,MARRIED,KIDS,OCCAT,INCOME,RISK,NETWORTH,TrueRiskTol,RiskCluster
60,3,1,3,2,565502.41811,2,16748720.771,0.9059483086423172,0
54,1,1,0,3,31949.289159,0,227624.36316,3.506119968989954,0
55,2,1,0,2,485629.19521,1,4224513.4879,7.521240022861402,0
69,3,1,0,2,3344025.5986,1,10785749.51,0.7224262442047458,0
66,0,1,0,1,25559.431327,0,201837.98171,0.8474056062177238,0
57,1,0,0,1,22151.50715,0,414135.49967,1.2186578442196558,0
35,1,1,1,3,42599.052212,0,35831.678641,42.04290173805677,1
29,3,1,0,3,122472.27511,2,150368.77858,73.78971956851389,3
57,1,1,0,3,45793.981128,0,64942.328543,4.774441210678615,0
67,2,1,0,2,117147.39358,1,1295532.6584,1.0079678124848308,0
59,3,1,0,2,3706117.5424,2,33134982.364,2.206104751479786,0
66,3,1,0,2,292868.48396,2,11476493.142,0.8314761302490007,0
49,1,1,1,3,122472.27511,1,1990418.6806,4.469623135775874,0
51,2,0,0,1,51118.862654,1,79430.339647,10.77403997789581,0
43,2,1,2,3,127797.15664,1,224061.90725,20.542208850347823,2
68,1,0,0,1,10436.767792,0,50247.19791,0.8647348280518163,0
49,1,1,3,3,84133.128118,2,17108.073155,18.8496106219226,2
60,3,1,0,2,4547448.8236,2,111925322.66,1.244402190201252,0
54,3,1,0,3,102237.72531,1,354070.83605,11.03853392269331,0
64,3,1,0,2,189565.78234,1,4273911.4958,1.474225624980794,0
54,3,1,0,3,103302.70161,1,312129.13129,11.20545139933684,0
47,3,1,3,2,1331220.3816,1,14079985.63,13.795910495154336,2
61,3,1,0,2,5229033.659,2,13341604.507,3.714824907246456,0
73,3,1,0,3,651765.49884,1,8321027.1065,0.4925479906171971,0
67,1,1,0,1,33014.265464,0,435323.82756,1.3085591289131946,0
60,3,0,0,1,63898.578318,0,257325.30372,3.812687275330117,0
36,3,1,1,3,234294.78716,2,162588.83083,46.12155514149681,1
47,1,1,0,3,51118.862654,1,127792.74984,8.910011972262964,0
52,3,1,0,1,59638.673096,2,320113.58916,4.097835897946501,0
69,3,1,0,3,486694.17152,1,21979524.494,0.5069042779580977,0
39,2,1,2,3,95847.867476,1,79813.510777,15.261759141920647,2
27,1,1,2,2,24494.455022,1,81397.97518,15.305677247025743,2
54,3,1,0,3,102237.72531,1,293695.49314,11.04408937392606,0
39,3,1,3,3,167201.27993,1,764788.86349,31.79552239875567,2
48,3,1,1,3,294998.43657,2,2395337.3612,8.85201054221977,0
48,3,1,3,3,280088.76829,2,974808.06662,9.698582598434202,0
31,1,1,1,3,50053.886349,1,24367.612671,51.709090487568005,1
67,2,0,0,1,47923.933738,2,720775.96342,0.7197915043993475,0
63,0,1,0,1,23429.478716,0,112517.68452,2.116481166550022,0
57,3,1,4,3,239619.66869,1,516659.66688,4.518289120243485,0
55,3,1,0,3,179980.99559,2,913086.44677,9.847619821381915,0
55,1,1,1,3,127797.15664,0,474303.72306,4.193761785214177,0
37,2,1,3,3,126732.18033,1,489423.44873,17.083404208736173,2
49,3,1,2,2,194890.66387,1,3834196.7342,5.380498613464705,0
67,3,1,0,1,122472.27511,2,2283182.1359,0.6831516956670936,0
37,1,1,1,3,64963.554623,0,30115.179621,57.30935247624127,1
63,3,1,0,1,99468.786914,1,635546.27694,2.226981517634849,0
56,2,1,1,3,66028.530928,0,310057.93599,7.493657186989669,0
59,1,1,0,3,92652.938561,1,783533.18093,5.010596390002953,0
37,1,0,6,3,95847.867476,0,378201.29686,17.979661594373,2
68,0,1,0,1,51118.862654,0,221618.9324,0.75285977258012,0
49,3,1,1,3,137381.94338,1,587535.96995,7.216192337931433,0
68,3,1,0,1,103302.70161,1,3959089.8106,0.6529190865300385,0
76,3,1,0,1,2908450.2898,2,77119921.293,0.4529742158629589,0
69,2,1,0,2,686909.71691,1,5549767.7988,0.7974732396032447,0
43,3,1,0,3,95847.867476,1,136698.88961,19.53538477030532,2
55,2,1,0,3,75613.317676,1,799584.94448,2.0778964531451374,0
31,3,1,0,3,67093.507233,1,310.67929458,44.90941221768958,1
57,3,1,0,3,2129952.6106,2,21637259.471,2.3539379266667613,0
45,2,1,2,3,85198.104423,2,203494.93795,19.07711160631189,2
34,3,1,2,2,42599.052212,0,29928.772044,16.154323075334815,2
66,3,1,0,1,69223.459844,2,763546.14631,0.7463350468657128,0
53,3,1,0,3,157616.49318,2,921474.78772,7.132336489627152,0
46,3,0,4,3,121407.2988,1,418381.45003,13.762477447102368,2
39,3,1,1,3,93717.914866,1,266355.71522,20.915480846150373,2
79,1,1,0,1,22449.700516,3,377889.58197,0.4554519230769777,0
59,2,1,0,2,26624407.632,3,97272651.535,4.241873416066644,0
45,3,1,2,2,146966.73013,0,412996.34226,28.31602069961448,2
55,3,1,0,2,425990.52212,1,8114943.1744,5.998130397966509,0
65,1,0,0,1,25559.431327,0,515416.94971,0.8485072376978459,0
48,2,0,0,3,69223.459844,2,1457603.6904,5.70888330563869,0
38,1,1,2,3,94782.891171,1,72854.294579,51.75501399921261,1
58,1,1,0,2,112887.48836,2,2780579.6865,1.2212375889468956,0
80,3,0,0,1,1118225.1206,1,8708547.7466,0.4601879999999374,0
33,0,1,3,3,57508.720486,0,193625.69236,50.65281428651348,1
45,3,1,3,3,1501616.5905,1,55676836.381,5.013799444387875,0
62,3,1,0,1,281153.7446,2,14471441.541,0.8791943578157548,0
65,1,1,0,3,80938.199202,0,-5281.548008,1.4288710925898565,0
73,3,1,0,3,915879.62255,1,18234803.396,0.4521500000000134,0
44,3,1,2,2,0.0,3,17752318.452,0.4529097693966284,0
82,2,1,2,2,447290.04822,1,36938732.528,0.5144067103109098,0
59,3,1,0,1,198085.59278,1,8624250.098,0.7705198210692388,0
48,3,0,0,3,42599.052212,1,768206.33573,2.584180582467136,0
38,3,1,2,3,93717.914866,1,814186.87133,12.736285395801982,2
39,3,1,1,3,93717.914866,1,266666.39451,20.915480846150373,2
58,1,1,0,2,120342.3225,2,824439.28805,3.328934312263127,0
68,3,1,0,2,827486.58921,1,10423290.333,0.6563683375153189,0
52,3,1,2,3,165071.32732,2,226588.76551,10.23688708991848,0
66,1,0,1,1,99042.796392,0,678627.13912,0.920938212067498,0
60,3,1,0,2,317362.93898,1,1484529.2293,3.167065379763331,0
37,1,0,6,3,95847.867476,0,360244.03364,18.18996307303617,2
47,1,1,2,1,47923.933738,0,31689.288047,8.311958465763608,0
42,3,1,0,3,298193.36548,1,1608283.1483,12.044407434545311,2
57,3,1,0,3,94782.891171,1,355065.0098,3.020531609386447,0
80,2,1,0,1,70501.43141,1,959481.22142,0.5457342233006653,0
63,3,1,0,1,495213.98196,1,14219791.313,0.7770408241492713,0
52,1,1,2,2,149096.68274,0,538096.53821,4.7968560765796,0
82,3,1,0,2,53257654.568,1,328569140.4,0.4519936235547685,0
50,3,0,0,3,54313.79157,2,237203.64141,8.37005886281777,0
39,2,1,2,2,106497.63053,1,434951.01241,39.26517758976716,1
61,3,1,0,2,237489.71608,1,2017344.2195,2.301421828979196,0
73,3,1,0,2,1139524.6467,1,19955966.688,0.5239167164179344,0
34,2,1,1,0,40469.099601,0,55042.015023,27.49394704243496,2
47,3,1,0,2,638985.78318,2,2970094.0562,10.641163237211508,0
62,0,0,0,1,15974.644579,0,103456.20509,1.249121443283411,0
62,3,1,0,2,60703.649402,0,979054.01698,4.564436873039702,0
60,1,1,0,2,60703.649402,1,223171.29327,3.359040406118851,0
69,3,1,0,2,3354675.3617,1,12325683.214,0.7352911055109579,0
45,3,1,5,1,3684818.0163,2,81953676.878,34.56650340468767,1
46,1,1,0,3,109692.55945,1,446239.02678,15.120065791364368,2
29,3,1,2,3,87328.057034,1,207015.96995,41.49007435263714,1
57,1,0,0,1,23216.483455,0,337604.83344,1.298450308913402,0
67,1,1,1,2,45793.981128,1,581591.63945,1.5912420568979968,0
77,3,1,0,1,36848.180163,1,745992.76617,0.4744227272727452,0
42,2,0,0,3,29819.336548,1,56750.751143,69.33868323861284,3
49,3,1,2,2,143771.80121,2,636954.68975,66.69499642970557,3
66,3,0,0,1,132057.06186,2,1382833.5402,0.7520772731110298,0
68,3,1,0,2,425990.52212,1,9151887.0999,0.8858689494677786,0
36,3,0,0,3,51118.862654,2,45473.09275,22.81845894978583,2
54,2,0,1,3,23429.478716,0,99417.374265,34.28895291392295,1
60,3,1,0,3,591061.84944,2,13299145.003,1.0364074125161291,0
52,3,1,1,2,133122.03816,2,144983.6708,1.9333387049023147,0
42,3,1,2,3,70288.436149,1,762034.17374,4.489112811995738,0
69,3,0,0,2,2577242.6588,2,40788048.988,1.3039590966545536,0
47,2,1,0,2,19169.573495,1,141255.51927,4.398314552446988,0
49,1,1,2,3,111822.51206,1,510238.96146,8.461022187361298,0
43,3,1,2,2,80938.199202,1,128724.78772,14.03240103385554,2
69,1,0,0,2,25559.431327,1,34796.080993,1.1747669813162085,0
29,3,1,2,3,86263.080729,1,236841.18223,42.29776831688295,1
53,3,1,3,2,69223.459844,1,133902.77596,5.434779037514003,0
66,2,0,0,3,194890.66387,1,1770064.2129,0.9606262384380296,0
39,3,1,1,3,93717.914866,1,281475.44089,20.915480846150373,2
50,3,1,3,3,106497.63053,0,233527.26976,6.378210420022917,0
55,3,1,1,2,789147.44222,2,43707191.639,1.203685557623814,0
63,3,0,0,0,110757.53575,1,1516218.5173,0.9442221456435796,0
67,3,1,0,1,370611.75424,1,2400101.1104,1.503500757429653,0
33,1,0,0,3,53248.815265,2,34278.282169,42.74257946672152,1
64,3,1,0,1,519708.43698,2,7468730.2417,0.8953489771628098,0
54,3,1,1,3,151226.63535,1,1220141.1496,15.641248289931085,2
53,1,1,0,3,88393.033339,0,370019.03984,11.031953021784512,0
65,3,0,0,2,1064976.3053,2,5593262.9001,5.777501385620731,0
48,1,1,2,3,55378.767875,1,44944.937949,13.032378986640266,2
34,1,1,3,2,37274.170685,3,242329.84977,13.295620004647976,2
61,3,1,0,3,128862.13294,1,656568.90921,2.338834149691383,0
65,3,1,0,1,592126.82574,1,6527371.9791,0.9965106913390788,0
76,3,1,0,2,36017498.645,3,374729973.55,0.4501347067003882,0
58,3,1,0,3,136316.96708,1,1899286.0875,2.4935090306298218,0
42,2,0,0,3,43664.028517,2,188116.31287,10.539654769624192,0
65,3,1,0,3,221515.0715,2,1178924.3632,2.394632734197998,0
54,3,0,0,1,29819.336548,0,248750.55519,3.0315692268186893,0
69,3,1,0,2,718859.00607,2,2772294.9053,0.7571191636093904,0
75,3,1,0,2,26219716.636,1,223421907.9,0.4751620025471494,0
77,3,1,0,2,202345.49801,1,7771124.7551,0.7547500000036909,0
60,3,1,1,3,87328.057034,0,80155.258001,4.805500270321328,0
57,3,1,0,3,84133.128118,1,609159.24886,2.609010115625158,0
55,3,1,0,3,127797.15664,2,462394.3501,7.630739217737261,0
69,3,1,0,2,1046871.7081,1,26288646.31,0.6564961092048065,0
66,1,1,0,1,64963.554623,0,74034.875898,1.8420555299631367,0
68,1,1,1,3,117147.39358,0,99003.135206,1.0993749786513534,0
48,3,0,0,3,45793.981128,1,730510.58132,2.665594458610836,0
38,2,0,0,3,30351.824701,2,88025.800131,11.87918600179459,2
67,3,1,0,1,59638.673096,1,170355.81319,1.367790717016707,0
78,3,0,0,1,117147.39358,1,3425757.0216,0.5090031347958373,0
38,1,1,3,3,75613.317676,1,135456.17244,28.23580659884027,2
82,3,0,0,1,42599.052212,1,6139333.5402,0.4849056855355875,0
47,2,1,1,2,204475.45062,2,1684917.3743,83.56839519685496,3
67,3,1,0,1,2204500.952,1,44308045.395,0.5885591357701099,0
55,3,0,0,3,69223.459844,1,35003.200523,9.025681562304964,0
42,2,0,0,3,56443.744181,2,42200.60418,20.279954866933103,2
41,2,1,2,3,50053.886349,0,246058.00131,8.537702718158819,0
55,3,1,1,2,90522.98595,1,862031.48269,3.8606286853313385,0
70,3,1,0,2,1405768.723,3,54962274.004,0.4607517857141225,0
54,1,1,2,3,53248.815265,0,188478.77204,16.435155299896508,2
64,3,1,0,2,181045.9719,2,6519087.1979,0.791194382256132,0
66,3,1,4,1,323752.79681,3,8141868.7133,0.6611749249633392,0
87,3,1,0,1,87328.057034,1,1653849.4448,0.498534467559973,0
44,3,1,2,3,581477.06269,2,2450224.0366,17.18777681278901,2
56,3,1,0,3,155486.54057,1,105527.40039,6.5197794344956925,0
62,3,0,0,2,77743.270286,0,1312620.0196,1.3683630177062225,0
63,3,0,1,3,70288.436149,0,715908.65447,1.0455019430527543,0
37,3,1,1,3,136316.96708,2,556012.37753,16.345648857802686,2
73,3,1,0,2,529293.22373,1,9230696.081,0.4757727272727363,0
66,3,1,4,1,323752.79681,3,8140833.1156,0.6095952584653896,0
69,3,1,0,2,1096925.5945,1,10855134.553,0.5053265714242197,0
51,3,0,4,2,902034.93058,1,9401155.454,7.615550603064921,0
61,3,1,0,2,211930.28475,2,3110935.3364,1.0923804751798958,0
63,3,1,0,2,818966.77877,1,3434041.8027,3.044279934660823,0
49,2,1,0,3,110757.53575,1,323831.38472,27.21120888107644,2
59,3,1,0,3,5825420.39,1,79285355.976,1.4649418494955753,0
40,3,1,1,3,154421.56427,1,238291.01894,74.34924127513449,3
59,3,1,0,1,171461.18515,1,624776.0614,3.7759898391667344,0
35,3,0,1,3,80938.199202,1,42459.503592,32.367730699166984,2
73,3,1,0,1,1053261.5659,1,17241665.251,0.4884363091035026,0
76,3,1,0,1,2684805.2656,2,41790507.511,0.4532605582260843,0
52,0,0,0,1,9371.7914866,2,9413.5826257,12.45439450005382,2
67,1,0,0,1,25559.431327,1,459080.43762,1.307708297255139,0
43,3,1,3,3,112887.48836,2,204944.77466,21.624500257466927,2
55,3,0,0,3,40469.099601,2,30964.369693,3.1409014528850445,0
50,3,0,0,3,54313.79157,2,261333.06662,8.346805552273846,0
61,2,1,1,3,174656.11407,1,1041811.2345,2.266032837589968,0
49,3,1,1,3,264114.12371,2,792957.11953,29.54946785063664,2
64,3,1,0,1,167201.27993,1,3689834.4219,1.2456601032414385,0
77,3,1,0,1,37913.156468,1,745961.69824,0.4743981818181978,0
57,3,1,0,2,533553.12895,2,20619784.781,1.0664727176329114,0
66,3,1,1,1,261984.1711,1,4849703.7884,0.6642121229588857,0
37,3,1,2,3,135251.99077,2,1845952.8086,6.971919905417408,0
50,3,0,0,3,182110.94821,2,2322534.8465,4.16947666146824,0
77,3,1,0,1,37913.156468,1,747080.1437,0.4752818181818354,0
68,1,1,1,1,44729.004822,1,22917.775963,1.0143584151661376,0
62,2,1,0,2,167201.27993,0,1831972.2404,2.31675708784834,0
54,1,1,0,1,54313.79157,0,54058.197257,20.348663372164182,2
47,1,1,1,3,105432.65422,1,274640.49641,12.94618577577463,2
75,3,1,0,3,5431379.157,2,77662574.461,0.4522056518979074,0
48,2,0,1,3,37274.170685,3,18122.95885,17.114808224622912,2
41,3,0,2,3,33014.265464,0,6876.3683867,20.43529045995325,2
75,3,1,0,2,27050398.154,2,963118240.37,0.5385470317598133,0
47,2,1,2,3,74548.341371,1,127585.63031,9.378989167548411,0
53,3,0,1,2,250269.43174,1,8281467.2763,5.5563351025991246,0
61,0,1,0,3,85198.104423,0,368362.08361,3.058261201844527,0
62,3,0,0,3,91587.962255,2,784568.77858,2.806572676427635,0
55,1,1,1,2,139511.89599,1,70317.08034,3.409553741716299,0
64,3,1,0,1,519708.43698,2,7279215.872,0.8947428669080153,0
57,3,1,2,3,877540.47556,1,17766713.259,1.5550675996106524,0
55,0,0,1,3,23429.478716,1,49035.548661,3.366983315719135,0
50,3,1,1,3,675194.97756,3,16231957.544,5.17808346007514,0
61,1,1,0,3,101172.749,1,749772.69758,3.474710807774213,0
36,1,1,4,3,79873.222897,1,81087.295885,31.747287810842863,2
48,3,1,2,2,2864786.2612,3,65511907.25,3.6099386043831823,0
65,3,1,0,1,55378.767875,1,1024620.3135,0.6219002720400262,0
33,1,0,0,3,53248.815265,2,33242.68452,42.74257946672152,1
58,0,0,0,2,10649.763053,0,105889.85957,1.837462771574072,0
61,3,1,0,3,218320.14259,2,2445563.8472,3.3111603721710665,0
76,3,1,1,1,1394053.9836,2,21326062.378,0.458967507332422,0
71,3,1,0,2,564437.44181,1,20461338.341,0.5328863858957458,0
54,3,0,2,3,109692.55945,1,1018406.7276,3.325400352109104,0
67,0,1,0,1,33014.265464,1,673138.47159,1.0333496349632114,0
52,3,1,0,3,101172.749,2,762303.42913,5.24378037513891,0
67,3,1,0,3,1064976.3053,1,14920890.921,0.7911171342979357,0
49,2,1,2,3,127797.15664,0,324452.74331,8.609259914251595,0
27,3,0,0,3,82003.175508,2,274909.7518,48.574059238418414,1
62,1,1,0,1,75613.317676,1,303222.99151,2.5182641182795,0
31,1,1,1,3,50053.886349,1,24564.376225,52.14887512433354,1
68,1,0,0,1,10436.767792,0,52204.477466,0.8748504072235075,0
68,3,1,0,1,221515.0715,2,8014490.2025,0.6003988444034387,0
29,3,0,0,3,72663.33331,2,5675.0751143,52.02917113944992,1
60,3,0,0,1,72418.38876,1,514899.15088,2.2152743448778587,0
76,3,1,0,1,1261996.9218,2,16024838.014,0.4784199497311304,0
73,3,1,0,2,528228.24743,1,9230696.081,0.4757727272727363,0
65,1,0,0,1,25559.431327,0,517177.46571,0.8507104200903095,0
49,3,1,0,3,69223.459844,1,348685.72828,9.510688831830596,0
30,3,1,2,3,105432.65422,1,156168.12541,44.416868162582645,1
82,1,0,0,1,25026.943174,0,289967.34161,0.479002154592089,0
41,1,1,3,2,378066.58838,1,3444397.7792,21.94619692076698,2
73,3,1,0,3,651765.49884,1,8664845.5258,0.4925479906171971,0
61,3,1,0,2,211930.28475,2,3111867.3743,1.092384514456291,0
68,3,1,0,2,101172.749,1,248129.1966,0.9049550793433638,0
57,2,0,0,3,55378.767875,0,324142.06401,3.059197158134214,0
63,3,1,0,3,287543.60243,1,1161940.5617,2.428340280488234,0
51,1,0,2,0,54313.79157,0,74169.503592,8.989991567496357,0
49,1,1,2,3,111822.51206,1,510342.52123,8.460178116706699,0
53,3,1,2,3,99042.796392,0,170562.93272,8.130961561833331,0
38,3,1,2,3,93717.914866,1,818639.94121,13.151567364982832,2
58,1,1,0,1,268374.02893,0,206922.76617,8.662743057323102,0
61,3,1,0,2,5229033.659,2,13415131.94,3.664110564756129,0
65,3,1,0,1,592126.82574,1,6426919.0072,0.9965106913390788,0
61,3,1,0,3,102237.72531,1,507442.84781,3.7969489878725167,0
69,0,1,0,2,62833.602012,0,685772.7629,0.7304534020702307,0
70,3,1,0,2,2715689.5785,3,34915174.722,0.4634678571427214,0
49,0,1,2,3,79873.222897,1,267184.19334,11.371660800847623,0
49,2,1,2,2,24941745.07,3,245947192.36,44.09034676644296,1
65,3,1,0,2,3099081.0484,3,30786246.897,1.305456923269845,0
64,2,0,0,3,25559.431327,0,77359.14435,1.2211828919279342,0
55,1,1,1,2,62833.602012,1,676970.18289,5.101183609841609,0
57,3,1,0,2,481369.28999,1,12341942.097,2.1742984526901115,0
36,3,1,2,3,395106.20926,3,205773.25278,59.51663074338814,1
61,3,1,0,2,5229033.659,2,13583934.357,3.614064838612828,0
57,3,1,0,3,95847.867476,1,288921.38798,2.791930314569327,0
63,3,1,0,2,292868.48396,1,1296972.1391,3.4573228062413985,0
78,3,1,0,3,2502694.3174,1,143999853.04,0.4627827192884771,0
70,3,1,0,3,23706372.556,2,832825661.37,0.4533057241119501,0
57,3,1,2,2,2183201.4259,1,42452254.409,3.972763002009403,0
47,3,1,4,2,594256.77835,1,2059751.9432,18.89938533356971,2
41,3,1,2,3,649635.54623,1,3040514.6963,11.83857953186416,2
48,3,1,2,2,5814770.6269,1,128218380.47,14.362015170122614,2
65,1,1,0,1,99042.796392,1,1137914.6963,1.083542740979154,0
55,2,1,0,2,266244.07632,1,658640.10451,5.404079177814001,0
40,3,1,1,3,109692.55945,2,243469.00718,28.88799880214864,2
77,3,1,0,1,36848.180163,1,751636.77335,0.478881818181867,0
57,3,1,0,3,112887.48836,1,1497991.9987,4.147419682206426,0
35,1,0,0,3,55378.767875,1,135663.29197,25.80963664732332,2
41,0,1,0,1,51118.862654,1,6317.1456564,65.74960734043789,3
51,3,1,2,3,246009.52652,2,1155623.4161,25.752945565074228,2
47,2,1,2,3,73483.365065,1,129139.02678,9.315304095420338,0
48,3,1,1,3,117147.39358,1,754122.20771,6.145745699143981,0
39,3,1,1,2,532488.15265,2,1856826.5839,16.380089822781038,2
54,3,1,0,2,5324881.5265,2,42399231.809,7.876915410820216,0
75,1,0,0,1,10649.763053,0,191896.24428,2.306249999960497,0
55,1,1,0,3,69223.459844,1,67676.306336,6.828584332452682,0
70,3,1,0,2,1373819.4338,2,21381466.852,0.4797037815134051,0
63,3,1,2,3,187435.82973,2,7783551.9268,0.7546743777727246,0
82,1,0,0,1,25026.943174,0,288828.18419,0.4791591653029609,0
45,2,1,1,3,90522.98595,2,215611.43044,22.204429541724984,2
72,3,1,0,1,78808.246592,0,558062.86088,0.6303409090901849,0
72,3,1,0,1,4046909.9601,2,88279521.555,0.4523426604612145,0
40,3,1,0,3,130992.08555,2,2113758.3605,15.437296058513272,2
68,3,1,0,2,3514421.8075,2,35731225.669,0.7297172577347442,0
68,3,0,0,3,67093.507233,1,94239.386022,1.1165127411367162,0
67,3,1,0,3,1064976.3053,1,14919855.323,0.7911171342979357,0
60,1,1,0,2,60703.649402,1,215922.10973,3.3843916928365045,0
59,3,1,1,3,1480317.0644,1,8957919.6604,2.7751317537301903,0
55,3,0,1,0,25559.431327,1,706381.15611,0.8899389965642404,0
79,1,1,0,1,22439.050753,3,377889.58197,0.4554519230769777,0
48,2,1,3,2,297128.38918,1,2234094.8073,4.646214169616705,0
42,3,1,2,3,83068.151813,1,-24129.42521,49.92176120382268,1
58,1,1,1,1,39404.123296,0,77566.26388,6.488737445614884,0
43,3,1,2,2,80938.199202,1,164142.2273,14.029638909421935,2
48,1,1,1,3,176786.06668,1,428374.96734,10.98929912033446,0
61,3,0,0,3,45793.981128,1,768413.45526,1.355266155347999,0
41,2,1,2,3,48988.910043,0,245022.40366,8.454886537205837,0
76,3,0,0,2,108308.09025,1,4994169.6604,0.4766056634018197,0
67,3,0,0,3,31949.289159,1,7321.6753756,87.8872040588175,3
61,3,1,0,2,211930.28475,2,3122223.3508,1.0909635949214365,0
58,3,1,0,2,282218.7209,1,3182391.5741,2.06359365634372,0
63,3,1,2,3,188500.80604,2,8479473.5467,0.7547503468275691,0
48,3,0,2,3,106497.63053,1,938199.68975,3.119479215991826,0
39,1,1,5,3,231099.85825,1,4719632.7237,7.977997312920339,0
47,1,1,1,3,100107.7727,1,209346.06466,14.603018709438786,2
39,2,1,0,3,106497.63053,0,244835.99608,16.138932182196445,2
53,3,1,2,2,485629.19521,1,3051388.4716,4.02457823817005,0
50,3,1,1,3,138446.91969,2,761267.83148,8.184418779614578,0
52,3,1,0,3,194890.66387,2,1520536.9595,5.895075119545993,0
73,3,1,2,2,2125692.7054,3,17810208.361,0.4548059419471658,0
58,3,1,1,2,53057119.53,3,689700784.78,1.346097917244496,0
66,3,0,0,1,34079.241769,3,296802.28609,0.8550667714476948,0
43,1,1,2,3,42599.052212,0,11795.457218,18.22264173249092,2
58,1,1,0,1,268374.02893,0,185993.33769,9.70633762247792,0
60,2,0,0,3,62833.602012,0,305708.42587,2.375387065007708,0
45,3,0,1,3,63898.578318,3,382995.07838,4.366031889825395,0
35,1,1,2,2,64963.554623,1,343694.14762,34.42159700980085,1
73,3,1,0,1,14930967.8,3,221833404.67,0.4890456335347746,0
60,3,1,0,1,84133.128118,2,1915855.6499,1.1783044128103013,0
50,3,0,2,3,31949.289159,0,115054.89876,8.192120113322073,0
43,2,0,0,3,95847.867476,0,113915.74135,20.518588089962947,2
70,3,1,0,1,5910618.4944,0,153585344.87,0.5379458412869025,0
61,3,1,0,2,74548.341371,1,1429456.1463,1.0617134022789465,0
59,3,1,2,3,2843486.7351,1,28988967.178,4.3389006780724095,0
64,3,1,0,2,1033027.0161,1,10972157.087,1.595007105340479,0
42,1,1,2,3,74548.341371,1,375714.82691,18.6509623502058,2
38,3,1,2,2,106497.63053,0,936946.61659,7.624779027143668,0
59,3,1,0,3,798732.22897,2,5229561.0059,3.692129983780186,0
45,3,1,0,3,174656.11407,1,1919066.0026,5.37703299131938,0
48,1,1,6,3,110757.53575,0,137734.48726,20.35925074518812,2
45,3,0,1,3,63898.578318,3,387272.09667,4.332585722567073,0
43,3,1,0,3,75613.317676,2,581488.07969,18.898707666242927,2
45,3,1,2,3,149096.68274,0,342679.26192,16.38700046607756,2
31,2,1,1,3,50053.886349,0,43754.000653,34.768227653912014,1
59,3,1,0,2,195955.64017,1,7030672.4363,2.5757762245314195,0
59,3,1,0,1,922269.48038,2,12457204.115,1.1831910463710873,0
66,1,1,0,1,38339.146991,0,580348.92227,1.056366122608564,0
71,3,1,0,1,116508.4078,1,2947414.4677,0.4545724137931034,0
65,3,1,0,1,106497.63053,1,1938120.9993,0.9897534682913512,0
85,3,0,0,2,4323803.7995,0,70291190.398,0.4781906341930517,0
60,3,1,0,3,128862.13294,2,1576697.42,2.184776725143864,0
59,1,0,0,1,14909.668274,0,71559.797518,2.1248680519561103,0
64,1,1,0,3,74548.341371,1,1100322.5016,1.0936079163587316,0
59,3,1,2,3,2843486.7351,1,29216798.661,4.3389006780724095,0
66,3,1,0,3,250269.43174,1,3056048.661,1.1425777839334454,0
72,3,1,0,1,4451600.9561,2,88841851.078,0.4523600417220957,0
50,3,0,0,3,54313.79157,2,297682.54409,8.32737905266828,0
94,1,1,0,1,2140602.3736,3,32159449.379,0.4539174949483147,0
47,2,1,2,3,74548.341371,1,127482.07054,9.378989167548411,0
42,1,1,3,3,79873.222897,1,42065.976486,21.822744286426364,2
82,1,0,0,1,1970206.1648,3,3997696.8909,0.7281000000000001,0
51,3,1,2,3,238554.69239,2,1823687.4592,5.724935916180197,0
47,2,1,0,2,19169.573495,1,101695.68909,5.29607325192616,0
40,3,1,1,3,154421.56427,1,228970.6401,73.78142322293142,3
79,3,1,0,1,119277.34619,1,1175921.13,0.5118649103138877,0
54,2,1,3,3,44196.51667,0,48776.649249,3.5043218540515904,0
63,3,1,0,1,9691.2843782,0,801138.34095,0.6633761094851319,0
46,0,0,1,3,12779.715664,0,47119.693011,9.51542102480649,0
70,3,0,0,2,71353.412455,1,549902.3514,1.064480316641753,0
35,1,1,2,3,58573.696791,0,216543.46832,26.3400181399797,2
89,1,0,0,1,15974.644579,0,643934.6179,0.5830488188985942,0
55,3,0,0,3,40469.099601,2,30032.331809,3.1409014528850445,0
69,1,1,0,1,46858.957433,0,165902.74331,1.239662140372245,0
34,0,1,2,2,74548.341371,0,573410.41803,13.209104029844768,2
48,1,1,2,3,55378.767875,1,43805.780536,13.155207984000032,2
27,3,1,1,3,69223.459844,0,140841.28021,39.60272863647521,1
25,3,1,0,3,160811.4221,3,1572140.7903,44.2395520078433,1
63,1,1,0,1,22364.502411,0,209573.89615,1.440186313995623,0
45,3,1,2,2,109692.55945,0,398705.09471,24.52085702648188,2
63,3,1,0,3,71353.412455,2,952024.91835,1.113050129959543,0
62,1,1,0,1,30884.312854,1,897946.00914,0.8686798026296765,0
55,3,1,0,1,567632.37072,2,11039470.934,1.3416718784995796,0
65,3,1,0,1,64963.554623,1,1855790.9863,0.7412702579678965,0
46,1,1,2,3,53248.815265,2,194930.5454,17.973935699052404,2
54,3,0,1,3,79873.222897,1,632232.36447,4.113357036216672,0
59,2,1,0,3,207670.37953,1,590342.43958,4.554830593335364,0
47,1,1,0,3,56443.744181,1,351802.8772,6.286853691736365,0
36,3,1,2,3,133122.03816,2,284944.69301,26.163546989482327,2
53,3,0,1,3,223645.02411,1,1271237.5376,8.54815076600912,0
